sr_no,gender,category,grade_10,grade_12,graduation_score,graduation_type,admission_test_score,work_exp_months,shortlist_uni_1,admit_uni_1,shortlist_uni_2,admit_uni_2,shortlist_uni_3,admit_uni_3,shortlist_uni_4,admit_uni_4,shortlist_uni_5,admit_uni_5,shortlist_uni_6,admit_uni_6
1344,Male,General,93.0,92.0,71.4,Engineer,90.67,13,0,0,0,0,0,0,0,0,0,0,0,0
1345,Female,NC_OBC,93.9,91.7,74.6,Engineer,80.6,13,0,0,0,0,0,0,0,0,0,0,0,0
1346,Male,SC,89.3,87.0,58.1,Engineer,89.94,15,0,0,0,0,0,0,1,0,0,0,1,0
1347,Female,General,91.2,89.0,60.8,Engineer,93.78,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,Female,General,89.2,93.6,80.5,Non-Engineer,92,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,Female,NC_OBC,91.7,94.0,80.4,Engineer,74.19,25,0,0,0,0,0,0,0,0,0,0,0,0
1350,Male,General,97.0,96.3,83.0,Engineer,99.77,0,0,0,0,0,1,0,1,0,0,0,0,0
1351,Male,General,95.0,90.4,77.2,Engineer,99.85,0,1,0,0,0,0,0,0,0,0,0,0,0
1352,Male,NC_OBC,95.0,95.2,70.0,Engineer,85.7,0,0,0,1,0,0,0,1,0,0,0,1,0
1353,Male,General,93.1,95.4,83.1,Engineer,94.78,12,0,0,0,0,0,0,0,0,0,0,0,0
1354,Female,General,95.0,96.0,83.2,Engineer,93.03,13,0,0,0,0,0,0,0,0,1,0,0,0
1355,Male,General,96.3,98.9,74.6,Engineer,82.82,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,Male,General,95.0,83.6,71.0,Engineer,98.81,23,0,0,0,0,0,0,0,0,0,0,0,0
1357,Male,General,70.8,62.6,69.5,Engineer,98.33,37,0,0,0,0,0,0,0,0,0,0,1,1
1358,Male,General,91.4,89.8,79.9,Engineer,75.47,25,0,0,0,0,0,0,0,0,0,0,0,0
1359,Female,General,100.0,91.8,81.3,Non-Engineer,96.92,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,Male,General,95.0,93.0,70.1,Engineer,95.75,0,1,0,0,0,0,0,0,0,0,0,0,0
1361,Male,General,95.0,87.8,82.8,Engineer,99.69,0,0,0,0,0,1,1,0,0,0,0,0,0
1362,Male,SC,95.0,79.0,84.7,Engineer,87.94,15,0,0,1,1,0,0,1,1,1,1,1,1
1363,Male,General,98.0,87.2,87.2,Engineer,97.53,25,0,0,0,0,0,0,0,0,0,0,0,0
1364,Male,General,91.2,94.0,76.0,Engineer,95.01,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Male,NC_OBC,96.4,93.9,83.1,Engineer,91.69,25,0,0,1,0,0,0,1,0,0,0,0,0
1366,Female,SC,90.3,79.4,88.8,Non-Engineer,75.89,0,1,0,1,0,0,0,1,0,1,0,1,0
1367,Male,NC_OBC,79.8,77.3,71.3,Engineer,77.13,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,Female,General,95.5,96.3,82.9,Non-Engineer,95.04,25,0,0,1,1,0,0,0,0,1,1,0,0
1369,Male,General,95.0,95.4,95.1,Engineer,99.44,0,0,0,1,0,0,0,1,1,0,0,1,0
1370,Female,General,90.3,81.6,74.3,Non-Engineer,97.18,19,0,0,0,0,0,0,0,0,1,0,0,0
1371,Male,General,95.0,94.2,71.8,Non-Engineer,96.76,0,0,0,0,0,0,0,1,0,1,0,0,0
1372,Male,General,93.1,86.2,87.5,Engineer,94.25,26,0,0,0,0,0,0,0,0,0,0,0,0
1373,Male,NC_OBC,89.8,94.4,75.8,Engineer,96.55,17,0,0,1,0,0,0,1,0,1,0,0,0
1374,Male,General,87.4,88.8,75.3,Non-Engineer,98.66,0,1,0,0,0,0,0,0,0,0,0,0,0
1375,Male,EWS,95.0,94.0,91.5,Engineer,96.76,13,0,0,1,1,0,0,1,0,1,0,1,0
1376,Male,General,95.0,93.4,83.4,Engineer,99.7,16,0,0,1,1,1,0,1,1,0,0,0,0
1377,Male,General,93.3,95.1,74.8,Engineer,99.49,12,0,0,0,0,0,0,0,0,0,0,0,0
1378,Male,General,95.0,94.8,66.3,Non-Engineer,93.11,17,0,0,0,0,0,0,0,0,1,1,0,0
1379,Female,General,97.6,89.0,78.6,Engineer,98.15,37,0,0,1,0,0,0,1,0,1,0,1,0
1380,Male,General,93.1,85.6,67.3,Engineer,85.86,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,Male,General,86.7,89.6,70.1,Engineer,99.75,0,0,0,0,0,1,0,0,0,0,0,0,0
1382,Male,General,93.1,88.4,76.5,Engineer,99.94,13,1,0,0,0,0,0,0,0,0,0,0,0
1383,Male,General,95.0,80.2,74.3,Engineer,97.63,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,Female,General,90.3,90.5,85.7,Engineer,97.53,25,0,0,0,0,0,0,0,0,1,1,1,1
1385,Male,General,90.7,87.8,85.1,Engineer,98.53,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,Male,NC_OBC,95.0,95.0,67.0,Non-Engineer,97.04,0,0,0,0,0,0,0,0,0,0,0,1,1
1387,Male,General,94.5,94.7,92.0,Engineer,98.43,6,0,0,0,0,0,0,1,0,0,0,0,0
1388,Male,General,100.0,92.3,66.5,Non-Engineer,97.69,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,Male,NC_OBC,91.2,88.2,73.5,Engineer,96.22,26,0,0,0,0,0,0,1,0,1,0,1,0
1390,Female,General,95.0,98.2,93.6,Non-Engineer,99.67,0,1,0,1,0,1,1,1,0,1,0,1,1
1391,Male,General,93.4,95.2,79.2,Non-Engineer,92.24,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,Female,General,87.5,88.2,86.7,Non-Engineer,81.22,20,0,0,0,0,0,0,0,0,0,0,0,0
1393,Male,General,76.0,80.8,63.5,Non-Engineer,41.46,19,0,0,0,0,0,0,0,0,0,0,0,0
1394,Female,General,93.2,89.0,81.4,Engineer,81.47,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,Female,General,93.1,90.8,90.6,Engineer,98.47,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,Male,NC_OBC,80.5,85.6,87.6,Engineer,97.19,34,1,1,1,1,1,1,1,1,0,0,1,1
1397,Male,SC,89.0,87.0,80.0,Non-Engineer,85.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,Male,General,96.4,88.9,74.2,Engineer,99.09,15,0,0,0,0,0,0,0,0,0,0,0,0
1399,Female,General,95.0,91.8,75.6,Non-Engineer,59.14,40,0,0,0,0,0,0,0,0,0,0,0,0
1400,Male,General,93.0,92.3,75.0,Engineer,99.86,0,0,0,0,0,0,0,1,1,0,0,1,1
1401,Female,General,100.0,94.8,81.9,Engineer,87.76,25,0,0,0,0,0,0,0,0,0,0,0,0
1402,Female,General,95.0,93.2,76.3,Engineer,96.49,0,0,0,0,0,0,0,1,0,0,0,0,0
1403,Male,General,95.0,82.5,68.2,Engineer,97.05,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,Male,General,85.5,94.2,62.3,Engineer,99.79,0,0,0,0,0,1,0,0,0,0,0,0,0
1405,Male,General,95.0,95.4,91.6,Engineer,98.62,11,0,0,0,0,0,0,1,0,0,0,0,0
1406,Male,General,97.3,88.8,77.8,Engineer,96.17,25,0,0,0,0,0,0,1,0,0,0,0,0
1407,Male,General,95.0,78.3,83.0,Engineer,99.64,25,0,0,1,0,0,0,0,0,0,0,1,0
1408,Male,SC,87.7,79.8,68.2,Engineer,97.64,28,1,0,1,0,1,0,1,0,1,0,1,0
1409,Male,General,96.2,96.6,81.0,Non-Engineer,96.93,12,1,0,1,1,0,0,1,0,1,0,0,0
1410,Male,General,95.0,95.8,93.2,Engineer,98.91,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,Male,General,73.5,83.6,60.4,Engineer,98.37,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Male,General,95.0,95.8,88.2,Engineer,94.96,13,0,0,0,0,0,0,1,1,0,0,0,0
1413,Male,NC_OBC,91.7,96.4,55.6,Engineer,94.41,29,0,0,0,0,0,0,0,0,0,0,0,0
1414,Male,General,95.0,85.2,66.9,Engineer,98.03,0,1,0,0,0,0,0,0,0,0,0,0,0
1415,Male,General,89.3,91.8,85.0,Non-Engineer,78.36,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,Male,NC_OBC,93.1,94.4,71.6,Engineer,94.01,13,0,0,0,0,0,0,0,0,0,0,1,1
1417,Male,NC_OBC,90.8,86.3,78.8,Engineer,94.06,0,0,0,0,0,0,0,1,1,0,0,1,0
1418,Male,General,84.6,82.2,71.9,Non-Engineer,90.85,24,0,0,0,0,0,0,0,0,0,0,0,0
1419,Male,NC_OBC,89.3,86.4,66.7,Non-Engineer,99.06,0,0,0,0,0,0,0,1,0,0,0,1,0
1420,Female,General,95.0,85.9,75.0,Engineer,97.96,25,0,0,0,0,0,0,1,1,1,1,1,0
1421,Male,General,83.7,72.2,68.2,Engineer,93.24,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,Male,SC,76.0,80.8,58.8,Engineer,87.28,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,Male,General,95.0,93.0,62.7,Non-Engineer,95.87,13,0,0,0,0,0,0,0,0,1,0,0,0
1424,Male,General,95.4,86.8,67.8,Engineer,98.64,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,Male,General,95.0,92.6,84.3,Engineer,97.79,25,0,0,0,0,0,0,0,0,0,0,0,0
1426,Male,NC_OBC,92.7,86.8,80.1,Engineer,99.39,0,1,0,1,0,1,1,1,1,1,1,1,1
1427,Male,General,93.5,89.7,86.5,Engineer,88.73,25,0,0,0,0,0,0,0,0,0,0,0,0
1428,Male,SC,87.7,83.7,73.8,Engineer,92.38,47,1,0,1,0,0,0,0,0,0,0,0,0
1429,Male,SC,81.7,87.2,67.6,Engineer,88.43,0,0,0,0,0,1,0,0,0,1,0,0,0
1430,Male,EWS,87.7,94.4,74.4,Engineer,99.6,12,0,0,1,0,0,0,0,0,1,0,1,0
1431,Male,NC_OBC,93.3,94.6,81.8,Engineer,86.55,26,0,0,0,0,0,0,0,0,0,0,0,0
1432,Male,NC_OBC,95.0,91.8,79.4,Engineer,94.53,26,0,0,1,0,0,0,1,0,1,1,0,0
1433,Male,General,75.8,75.5,68.3,Non-Engineer,92.72,1,0,0,0,0,0,0,0,0,0,0,0,0
1434,Male,General,90.7,87.0,72.4,Engineer,95.45,24,0,0,0,0,0,0,0,0,0,0,0,0
1435,Male,General,95.0,94.2,89.5,Non-Engineer,98.79,27,1,0,1,0,0,0,0,0,1,0,0,0
1436,Female,General,93.1,90.5,56.4,Non-Engineer,74.58,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,Male,NC_OBC,90.9,82.5,72.5,Engineer,94.63,23,0,0,0,0,0,0,1,1,0,0,0,0
1438,Female,NC_OBC,87.4,80.8,70.9,Engineer,85.43,0,1,1,0,0,0,0,0,0,1,0,0,0
1439,Male,General,72.2,80.2,88.3,Non-Engineer,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,Male,General,93.1,87.0,79.8,Engineer,99.94,0,1,0,0,0,1,1,0,0,0,0,1,1
1441,Male,General,92.0,91.0,79.0,Engineer,99.7,6,0,0,0,0,0,0,0,0,0,0,0,0
1442,Male,General,95.0,83.8,77.6,Engineer,98.62,0,0,0,1,0,0,0,0,0,1,0,0,0
1443,Male,General,91.8,95.2,68.5,Non-Engineer,99.88,3,0,0,0,0,1,1,0,0,0,0,0,0
1444,Male,General,89.2,84.6,86.8,Engineer,98.69,23,0,0,0,0,0,0,0,0,0,0,0,0
1445,Female,General,85.5,87.8,82.8,Engineer,94.55,20,0,0,0,0,0,0,0,0,0,0,0,0
1446,Male,General,95.0,95.2,95.0,Engineer,99.79,0,1,1,1,1,0,0,0,0,0,0,0,0
1447,Male,General,87.0,93.0,77.0,Non-Engineer,98.54,0,0,0,0,0,0,0,0,0,1,1,0,0
1448,Male,General,91.2,84.6,75.4,Engineer,96.56,5,0,0,1,0,0,0,0,0,0,0,0,0
1449,Male,NC_OBC,79.7,84.3,64.3,Non-Engineer,87.62,13,0,0,0,0,0,0,0,0,1,0,0,0
1450,Female,General,94.2,82.2,81.0,Non-Engineer,94.6,15,1,0,1,0,0,0,0,0,0,0,0,0
1451,Male,General,79.8,90.2,83.3,Engineer,96.46,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,Male,NC_OBC,93.2,96.7,82.4,Engineer,88.81,39,0,0,0,0,0,0,0,0,0,0,0,0
1453,Male,NC_OBC,100.0,96.3,73.3,Engineer,99.06,0,1,0,1,0,1,1,1,1,1,1,1,1
1454,Male,General,93.8,88.5,90.2,Engineer,96.09,19,0,0,0,0,0,0,0,0,0,0,0,0
1455,Female,General,94.3,94.6,69.3,Engineer,97.73,12,0,0,0,0,0,0,1,0,0,0,1,0
1456,Male,General,100.0,96.4,76.0,Engineer,100,0,1,1,1,0,1,1,1,1,1,0,1,0
1457,Male,General,95.0,87.6,76.5,Engineer,91.08,12,0,0,0,0,0,0,0,0,0,0,0,0
1458,Female,General,95.0,90.6,73.7,Engineer,97.79,26,0,0,0,0,0,0,1,0,1,0,1,0
1459,Male,SC,95.0,95.4,74.0,Engineer,96.14,0,1,1,1,1,1,1,1,0,0,0,1,0
1460,Female,General,95.0,93.4,92.8,Engineer,94.19,25,0,0,1,0,0,0,0,0,1,1,0,0
1461,Male,General,95.0,96.3,90.0,Engineer,98.77,25,0,0,0,0,0,0,0,0,0,0,1,0
1462,Male,General,95.0,95.8,76.9,Engineer,98.41,13,0,0,0,0,0,0,1,0,0,0,0,0
1463,Female,EWS,88.3,84.8,55.0,Non-Engineer,81.72,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,Male,General,90.9,88.6,95.6,Engineer,99.94,13,1,0,1,0,1,0,0,0,1,0,1,0
1465,Male,General,89.3,73.2,82.9,Non-Engineer,94.62,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,Female,General,94.3,93.9,70.0,Engineer,96.41,13,1,1,1,1,0,0,0,0,0,0,0,0
1467,Male,General,94.3,87.2,73.9,Engineer,99.8,6,0,0,0,0,1,0,1,1,0,0,1,1
1468,Female,General,93.8,96.8,80.0,Non-Engineer,99.23,31,1,1,1,0,1,1,0,0,1,1,0,0
1469,Female,NC_OBC,92.9,82.2,76.5,Engineer,88.73,32,0,0,1,0,0,0,0,0,0,0,0,0
1470,Male,General,100.0,93.0,70.0,Engineer,99.54,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,Male,General,92.2,89.2,81.5,Engineer,97.01,12,0,0,0,0,0,0,0,0,0,0,0,0
1472,Male,SC,72.2,68.8,66.0,Engineer,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,Male,General,95.0,96.4,84.7,Non-Engineer,98.29,28,1,1,1,1,0,0,1,1,1,1,1,1
1474,Male,General,87.5,81.8,52.6,Non-Engineer,95.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,Male,General,87.7,77.4,71.9,Engineer,95.92,58,0,0,0,0,0,0,0,0,0,0,1,0
1476,Male,General,95.0,94.2,79.6,Non-Engineer,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,Female,General,93.1,92.8,80.4,Engineer,92.59,0,1,0,0,0,0,0,0,0,0,0,0,0
1478,Male,General,98.0,83.6,59.0,Engineer,95.21,36,0,0,0,0,0,0,0,0,0,0,0,0
1479,Female,General,98.0,98.4,67.3,Engineer,98.58,12,0,0,0,0,0,0,0,0,1,0,0,0
1480,Male,General,95.6,95.6,86.8,Engineer,98.64,37,0,0,1,0,0,0,1,0,0,0,1,0
1481,Female,General,95.0,91.6,78.0,Engineer,83.45,12,0,0,0,0,0,0,0,0,0,0,0,0
1482,Male,General,94.9,92.5,84.5,Engineer,99.9,23,1,0,1,0,1,1,1,1,1,1,1,1
1483,Male,General,96.5,96.6,78.6,Engineer,99,13,0,0,0,0,0,0,0,0,0,0,0,0
1484,Female,General,94.0,84.0,69.0,Non-Engineer,92.49,24,0,0,0,0,0,0,0,0,1,0,0,0
1485,Male,General,95.0,92.0,73.3,Engineer,98.82,13,0,0,0,0,0,0,0,0,0,0,0,0
1486,Male,General,95.0,92.4,86.0,Engineer,97.49,30,0,0,1,0,0,0,0,0,0,0,1,0
1487,Male,General,87.5,87.2,86.7,Engineer,97.46,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,Female,General,88.3,92.7,68.3,Engineer,91.44,22,0,0,0,0,0,0,0,0,0,0,0,0
1489,Female,General,81.4,87.7,77.6,Non-Engineer,87.38,50,1,0,0,0,0,0,0,0,0,0,0,0
1490,Male,NC_OBC,85.6,84.0,60.0,Non-Engineer,95.42,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,Male,General,95.0,86.6,82.0,Engineer,96.62,26,0,0,0,0,0,0,0,0,0,0,0,0
1492,Male,NC_OBC,95.0,95.2,70.2,Engineer,91.58,13,0,0,0,0,0,0,1,0,0,0,1,0
1493,Male,General,95.6,92.6,83.0,Engineer,98.26,14,0,0,0,0,0,0,0,0,0,0,0,0
1494,Female,NC_OBC,77.6,67.3,71.6,Engineer,95.34,46,0,0,0,0,0,0,0,0,1,1,1,0
1495,Male,General,91.5,82.9,100.0,Engineer,98.61,11,0,0,0,0,0,0,0,0,0,0,0,0
1496,Female,General,95.0,91.0,81.0,Non-Engineer,94.11,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,Male,EWS,87.3,82.5,66.0,Non-Engineer,91.52,9,0,0,0,0,0,0,0,0,0,0,0,0
1498,Female,General,95.0,94.0,93.0,Non-Engineer,97.71,0,0,0,0,0,0,0,0,0,1,0,1,0
1499,Female,General,95.0,94.4,69.0,Non-Engineer,96.84,0,0,0,0,0,0,0,0,0,1,0,0,0
1500,Female,General,92.8,94.6,88.6,Engineer,94.27,0,0,0,0,0,0,0,1,0,0,0,0,0
1501,Male,General,95.0,95.0,75.2,Non-Engineer,97.02,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,Male,General,95.0,87.8,69.9,Engineer,88.93,25,0,0,0,0,0,0,0,0,0,0,0,0
1503,Female,General,76.0,69.6,84.5,Engineer,97.53,47,0,0,0,0,0,0,0,0,0,0,0,0
1504,Male,General,96.7,79.5,73.3,Engineer,98.18,6,0,0,1,0,0,0,0,0,0,0,0,0
1505,Male,General,83.6,87.4,66.2,Non-Engineer,87.79,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,Male,General,92.0,96.7,71.9,Engineer,99.92,12,1,1,1,1,1,1,1,1,1,0,1,1
1507,Male,General,91.2,87.2,67.6,Engineer,90.21,26,0,0,0,0,0,0,0,0,0,0,0,0
1508,Male,General,93.0,82.2,70.0,Engineer,94.5,37,0,0,0,0,0,0,0,0,0,0,0,0
1509,Male,General,88.0,79.6,83.0,Engineer,82.44,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,Male,General,73.0,71.8,73.7,Engineer,74.38,26,0,0,0,0,0,0,0,0,0,0,0,0
1511,Male,General,95.0,96.4,82.5,Engineer,98.89,25,0,0,0,0,0,0,0,0,0,0,0,0
1512,Male,General,95.0,80.0,77.0,Engineer,99.49,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,Male,General,95.0,95.4,79.7,Engineer,99.91,25,1,0,1,0,1,0,0,0,0,0,0,0
1514,Male,General,83.6,83.4,55.1,Non-Engineer,91.31,6,0,0,0,0,0,0,0,0,0,0,0,0
1515,Male,General,93.4,95.0,83.5,Engineer,97.99,10,0,0,0,0,0,0,0,0,0,0,0,0
1516,Female,General,89.9,87.0,81.4,Engineer,98.58,24,0,0,1,1,0,0,1,0,1,1,1,0
1517,Female,SC,85.0,79.4,69.7,Engineer,94.62,7,0,0,1,0,0,0,1,0,0,0,1,0
1518,Male,General,88.0,93.8,69.0,Non-Engineer,97.86,17,0,0,0,0,0,0,0,0,1,0,0,0
1519,Female,General,93.1,94.0,75.0,Non-Engineer,90,24,0,0,0,0,0,0,0,0,1,0,0,0
1520,Male,General,95.0,94.2,85.1,Engineer,99.99,0,1,1,0,0,0,0,1,1,0,0,0,0
1521,Female,General,79.8,81.5,74.3,Non-Engineer,94.88,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,Male,General,95.0,94.4,75.6,Engineer,95.14,13,0,0,0,0,0,0,0,0,0,0,0,0
1523,Male,General,75.3,76.6,89.4,Engineer,88.56,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,Male,General,85.5,84.6,88.7,Engineer,97.11,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,Male,General,93.0,84.4,60.8,Non-Engineer,96.82,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,Male,General,100.0,95.2,96.4,Engineer,99.99,2,1,1,0,0,0,0,0,0,0,0,0,0
1527,Male,General,89.8,87.2,81.2,Engineer,93.56,13,0,0,0,0,0,0,0,0,0,0,0,0
1528,Male,General,91.6,83.4,66.5,Engineer,99.67,0,0,0,1,1,1,1,0,0,0,0,0,0
1529,Female,General,95.0,96.0,69.0,Engineer,98.83,0,0,0,0,0,1,0,1,1,0,0,0,0
1530,Female,General,83.6,88.8,75.1,Engineer,88.64,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,Female,General,97.0,98.1,80.4,Engineer,97.67,0,0,0,0,0,0,0,0,0,1,0,1,0
1532,Male,General,95.0,92.0,73.4,Engineer,99.34,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,Male,General,88.7,73.0,76.3,Engineer,98.08,26,0,0,0,0,0,0,0,0,0,0,0,0
1534,Female,General,95.0,94.5,78.9,Non-Engineer,95.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,Male,General,95.0,78.4,88.6,Engineer,98.58,12,0,0,0,0,0,0,0,0,0,0,0,0
1536,Male,General,95.0,90.2,87.8,Engineer,99.12,0,0,0,0,0,0,0,0,0,1,0,0,0
1537,Male,NC_OBC,93.4,94.2,68.4,Engineer,96.97,0,0,0,0,0,0,0,1,0,1,0,1,0
1538,Male,General,95.0,92.2,87.6,Engineer,96.35,8,0,0,0,0,0,0,0,0,0,0,0,0
1539,Female,General,93.0,95.6,81.7,Non-Engineer,96.39,0,0,0,0,0,0,0,1,0,1,0,0,0
1540,Male,General,95.0,96.4,77.4,Engineer,99.01,26,0,0,0,0,0,0,1,0,0,0,0,0
1541,Male,General,91.2,68.4,86.6,Non-Engineer,93.47,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,Male,General,95.0,95.4,75.2,Engineer,99.04,7,1,0,1,0,0,0,0,0,0,0,1,0
1543,Male,General,89.3,78.8,74.2,Engineer,94.86,25,0,0,0,0,0,0,0,0,0,0,0,0
1544,Female,General,98.0,88.8,68.7,Engineer,91.96,6,0,0,0,0,0,0,0,0,0,0,0,0
1545,Male,General,91.2,76.6,90.2,Engineer,96.99,23,0,0,0,0,0,0,0,0,0,0,0,0
1546,Female,General,94.4,86.9,88.1,Engineer,93.69,12,0,0,0,0,0,0,1,0,1,1,0,0
1547,Male,General,95.0,88.0,77.9,Engineer,98.17,0,0,0,1,0,0,0,0,0,0,0,0,0
1548,Male,General,83.6,86.6,89.8,Engineer,95.5,23,0,0,0,0,0,0,0,0,0,0,0,0
1549,Male,General,85.5,92.3,72.0,Non-Engineer,97.02,26,0,0,0,0,0,0,0,0,0,0,0,0
1550,Male,General,92.0,95.8,87.4,Engineer,99.53,13,0,0,1,1,0,0,1,1,0,0,1,1
1551,Female,General,97.0,92.8,79.4,Engineer,96.22,26,0,0,0,0,0,0,0,0,1,0,0,0
1552,Male,General,91.2,83.4,79.6,Engineer,85.46,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,Male,General,81.7,88.4,56.2,Non-Engineer,88.08,25,0,0,0,0,0,0,0,0,0,0,0,0
1554,Female,General,95.0,67.4,79.2,Engineer,86.62,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,Male,General,89.3,83.2,88.5,Engineer,99.81,20,1,0,0,0,0,0,0,0,0,0,0,0
1556,Male,NC_OBC,95.0,91.0,64.0,Engineer,99.65,6,0,0,0,0,0,0,0,0,1,1,0,0
1557,Male,SC,75.3,88.4,84.4,Engineer,92.08,61,1,1,1,0,1,0,0,0,0,0,0,0
1558,Male,General,95.0,91.0,87.9,Engineer,99.64,13,1,0,0,0,0,0,0,0,0,0,1,0
1559,Male,General,90.3,94.6,72.8,Non-Engineer,98.26,0,0,0,0,0,0,0,1,0,1,0,0,0
1560,Female,General,95.0,85.0,87.4,Engineer,91.42,9,1,0,0,0,0,0,0,0,0,0,0,0
1561,Male,NC_OBC,97.0,97.7,69.6,Engineer,95.65,13,0,0,0,0,0,0,1,1,1,1,1,1
1562,Male,General,83.6,76.0,80.8,Engineer,94.78,3,0,0,0,0,0,0,0,0,0,0,0,0
1563,Male,General,95.0,92.5,72.0,Engineer,99.54,14,0,0,0,0,0,0,0,0,0,0,0,0
1564,Male,SC,81.5,90.2,75.8,Engineer,83.74,38,1,1,1,1,0,0,1,1,0,0,1,1
1565,Male,General,82.3,82.8,73.8,Engineer,98.44,24,0,0,1,0,0,0,1,0,1,0,1,0
1566,Male,General,95.0,96.4,87.9,Engineer,98.57,26,0,0,1,0,0,0,1,0,0,0,1,0
1567,Male,SC,84.0,70.0,50.0,Engineer,76.85,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,Female,General,94.2,89.5,92.7,Engineer,98.39,12,0,0,1,0,0,0,1,0,0,0,0,0
1569,Male,SC,77.1,60.2,81.9,Engineer,91.54,11,0,0,0,0,0,0,0,0,0,0,1,1
1570,Female,General,87.2,76.2,79.7,Non-Engineer,88.57,13,1,1,0,0,0,0,0,0,0,0,0,0
1571,Male,SC,82.0,67.4,50.2,Engineer,79.19,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,Male,General,98.0,96.3,84.2,Engineer,99.37,28,0,0,1,0,0,0,0,0,1,1,0,0
1573,Male,General,82.8,78.6,73.9,Engineer,56.9,30,0,0,0,0,0,0,0,0,0,0,0,0
1574,Male,General,95.0,94.8,88.3,Engineer,99.32,24,1,0,1,0,0,0,1,0,0,0,1,0
1575,Male,EWS,95.3,93.9,78.0,Engineer,96.7,0,0,0,1,0,0,0,1,0,0,0,1,0
1576,Female,NC_OBC,72.0,82.4,76.1,Non-Engineer,81.26,0,0,0,0,0,0,0,0,0,1,0,0,0
1577,Male,General,91.2,92.2,72.7,Engineer,97.08,25,0,0,0,0,0,0,0,0,0,0,0,0
1578,Female,General,95.0,90.8,94.1,Non-Engineer,93.28,0,0,0,1,0,0,0,0,0,0,0,0,0
1579,Female,General,100.0,93.6,95.8,Non-Engineer,94.51,0,0,0,1,0,0,0,1,0,1,0,0,0
1580,Male,SC,74.0,55.2,56.9,Non-Engineer,57.38,50,0,0,0,0,0,0,0,0,0,0,0,0
1581,Male,General,95.0,97.9,92.5,Engineer,99.72,18,1,0,1,1,1,1,1,0,1,0,1,0
1582,Male,ST,86.0,66.6,60.5,Engineer,74.8,11,0,0,1,0,0,0,1,1,1,1,1,1
1583,Female,NC_OBC,93.0,90.6,86.6,Engineer,89.84,25,0,0,1,1,0,0,1,0,1,0,0,0
1584,Female,General,95.0,90.2,83.9,Engineer,96.77,0,0,0,0,0,0,0,0,0,1,0,0,0
1585,Male,NC_OBC,100.0,96.8,82.4,Engineer,98.72,0,1,1,1,1,0,0,1,1,1,0,1,0
1586,Female,General,88.2,91.2,73.3,Non-Engineer,95.09,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,Female,General,87.8,88.8,85.5,Engineer,95.96,24,0,0,0,0,0,0,0,0,1,0,1,0
1588,Female,General,79.8,81.0,72.0,Non-Engineer,93.68,0,0,0,0,0,0,0,0,0,0,0,0,0
